sample,collection,genus,species,IS1,IS110,IS1182,IS1380,IS1595,IS1634,IS200/IS605,IS21,IS256,IS3,IS30,IS4,IS481,IS5,IS6,IS607,IS630,IS66,IS701,IS91,IS982,ISAS1,ISKRA4,ISL3,ISNCY,new
SRX18818522,ncbi_nanopore,Staphylococcus,aureus,0,0,4,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
GCF_034041215.1,ncbi_complete,Staphylococcus,aureus,0,0,8,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1
GCA_030290675.1,ncbi_complete,Staphylococcus,aureus,0,0,6,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GCF_020906975.2,ncbi_complete,Staphylococcus,aureus,0,0,6,0,0,0,0,6,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1
GCF_029094145.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0
SRX21465013,ncbi_nanopore,Staphylococcus,aureus,0,1,1,0,0,0,0,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0
GCF_002310395.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRX18818612,ncbi_nanopore,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3
GCF_009912855.1,ncbi_complete,Staphylococcus,aureus,0,0,16,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA_030287645.1,ncbi_complete,Staphylococcus,aureus,0,0,14,0,0,0,7,18,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_026547005.1,ncbi_complete,Staphylococcus,aureus,0,0,6,0,0,0,0,9,29,4,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
SRX21464865,ncbi_nanopore,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,1
SRX23626265,ncbi_nanopore,Staphylococcus,aureus,0,4,12,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_015774855.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,3,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GCA_008935355.1,ncbi_complete,Staphylococcus,aureus,0,0,12,0,0,0,4,5,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
SRX5566980,ncbi_nanopore,Staphylococcus,aureus,0,0,13,0,0,0,0,4,0,8,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
GCF_025560805.1,ncbi_complete,Staphylococcus,aureus,0,2,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
SRX23626238,ncbi_nanopore,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,8,0,1
GCF_900474715.1,ncbi_complete,Staphylococcus,aureus,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_020985245.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GCA_018292225.1,ncbi_complete,Staphylococcus,aureus,0,0,14,0,0,0,0,4,0,7,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
GCF_030758795.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1
GCA_008936655.1,ncbi_complete,Staphylococcus,aureus,0,0,12,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,1
SRX18818719,ncbi_nanopore,Staphylococcus,aureus,0,0,4,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
GCA_008934395.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,4
GCA_040267805.1,ncbi_complete,Staphylococcus,aureus,0,0,12,0,0,0,4,5,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2
GCF_001717665.1,ncbi_complete,Staphylococcus,aureus,0,0,9,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SRX23626185,ncbi_nanopore,Staphylococcus,aureus,0,2,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
SRX23626204,ncbi_nanopore,Staphylococcus,aureus,0,0,11,0,0,0,0,6,2,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
SRX21465029,ncbi_nanopore,Staphylococcus,aureus,0,0,5,0,0,0,0,8,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0
GCA_030290595.1,ncbi_complete,Staphylococcus,aureus,0,0,14,0,0,0,0,6,0,5,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
GCF_023571465.1,ncbi_complete,Staphylococcus,aureus,0,0,3,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRX206030,ncbi_nanopore,Staphylococcus,aureus,0,0,12,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_009912295.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,1,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GCF_003354585.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,0,6,22,2,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,2
GCF_001019125.2,ncbi_complete,Staphylococcus,aureus,0,0,7,0,0,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_020388155.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
GCA_008934295.1,ncbi_complete,Staphylococcus,aureus,0,0,15,0,0,0,0,3,16,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2
GCF_000296595.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0
SRX14268388,ncbi_nanopore,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,4
GCF_038396935.1,ncbi_complete,Staphylococcus,aureus,0,3,12,0,0,0,3,2,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,2,0,2
SRX7551913,ncbi_nanopore,Staphylococcus,aureus,0,0,14,0,0,0,0,3,0,8,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
GCF_030408955.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,3
GCA_014726135.1,ncbi_complete,Staphylococcus,aureus,0,1,12,0,0,0,3,2,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,2,0,2
GCF_024220055.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
GCF_034042995.1,ncbi_complete,Staphylococcus,aureus,0,0,16,0,0,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX18818613,ncbi_nanopore,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_022405675.1,ncbi_complete,Staphylococcus,aureus,0,3,15,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GCF_003425885.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,2,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
GCF_009912035.1,ncbi_complete,Staphylococcus,aureus,0,0,14,0,0,0,0,5,0,5,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
GCF_025559125.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,0,8,0,6,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
SRX18818618,ncbi_nanopore,Staphylococcus,aureus,0,0,11,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
SRX8843559,ncbi_nanopore,Staphylococcus,aureus,0,0,12,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
GCA_008934275.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,4
GCF_020388885.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SRX7551924,ncbi_nanopore,Staphylococcus,aureus,0,0,11,0,0,0,5,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GCF_003203655.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
GCF_900324385.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1
SRX5566877,ncbi_nanopore,Staphylococcus,aureus,0,0,13,0,0,0,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRX10132311,ncbi_nanopore,Staphylococcus,aureus,0,0,12,0,0,0,1,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GCF_022869625.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
GCF_900324215.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1
GCF_000011265.1,ncbi_complete,Staphylococcus,aureus,0,0,7,0,0,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_037046505.2,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,4,5,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2
DRX178044,ncbi_nanopore,Staphylococcus,aureus,0,0,11,0,0,0,5,2,0,2,3,0,0,0,8,0,0,0,0,0,0,0,0,1,0,3
GCF_024363385.1,ncbi_complete,Staphylococcus,aureus,0,0,7,0,0,0,1,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
GCA_008936035.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,4
SRX8843605,ncbi_nanopore,Staphylococcus,aureus,0,0,13,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_022404735.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GCF_031326145.1,ncbi_complete,Staphylococcus,aureus,0,1,11,0,0,0,1,4,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,1
SRX7551905,ncbi_nanopore,Staphylococcus,aureus,0,1,6,0,0,0,0,6,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GCF_022405735.1,ncbi_complete,Staphylococcus,aureus,0,0,10,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
GCA_030289135.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,4,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
GCF_900324225.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1
GCA_008938015.1,ncbi_complete,Staphylococcus,aureus,0,1,13,0,0,0,3,3,0,5,3,0,0,0,14,0,0,0,0,0,0,0,0,2,0,4
GCA_035531695.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,0,5,0,3,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
GCF_018093205.1,ncbi_complete,Staphylococcus,aureus,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GCF_000470845.1,ncbi_complete,Staphylococcus,aureus,0,0,9,0,0,0,7,8,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
DRX276974,ncbi_nanopore,Staphylococcus,aureus,0,0,7,0,0,0,1,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
GCF_034809545.1,ncbi_complete,Staphylococcus,aureus,0,0,6,0,0,0,1,5,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,14,0,1
GCF_022404595.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GCA_030290435.1,ncbi_complete,Staphylococcus,aureus,0,0,14,0,0,0,0,5,0,11,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
GCA_008935475.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,4
SRX5566977,ncbi_nanopore,Staphylococcus,aureus,0,0,9,0,0,0,0,4,0,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GCF_022404715.1,ncbi_complete,Staphylococcus,aureus,0,0,17,0,0,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_013307025.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,3
GCA_008935195.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,4
ERX11727733,ncbi_nanopore,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1
GCF_030534035.1,ncbi_complete,Staphylococcus,aureus,0,0,7,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX23626240,ncbi_nanopore,Staphylococcus,aureus,0,0,5,0,0,0,0,8,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,3
ERX7750089,ncbi_nanopore,Staphylococcus,aureus,0,0,15,0,0,0,6,14,3,4,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1
GCA_008935875.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,4
GCF_009912795.1,ncbi_complete,Staphylococcus,aureus,0,0,15,0,0,0,0,5,0,6,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
SRX8843581,ncbi_nanopore,Staphylococcus,aureus,0,0,11,0,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
GCA_030289015.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
GCF_002000805.1,ncbi_complete,Staphylococcus,aureus,0,1,12,0,0,0,3,3,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,2,0,2
GCF_036961545.2,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,8,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,1
GCA_008936295.1,ncbi_complete,Staphylococcus,aureus,0,1,12,0,0,0,3,2,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,2,0,2
GCA_035522795.1,ncbi_complete,Staphylococcus,aureus,0,0,10,0,0,0,4,4,22,2,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3
GCF_028596245.1,ncbi_complete,Staphylococcus,aureus,0,0,9,0,0,0,0,5,0,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCA_030288515.1,ncbi_complete,Staphylococcus,aureus,0,0,10,0,0,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1
GCF_038048995.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,8,0,3
SRX18818614,ncbi_nanopore,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
SRX11831493,ncbi_nanopore,Staphylococcus,aureus,0,0,14,0,0,0,3,6,18,4,9,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1
GCA_034422095.1,ncbi_complete,Staphylococcus,aureus,0,0,6,0,0,0,0,10,0,4,5,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0
SRX5566899,ncbi_nanopore,Staphylococcus,aureus,0,0,13,0,0,0,1,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GCF_026546985.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1
GCF_022494565.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,8,9,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
SRX7551929,ncbi_nanopore,Staphylococcus,aureus,0,0,15,0,0,0,0,3,0,8,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
SRX20898546,ncbi_nanopore,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,68,0,3
GCA_014730455.1,ncbi_complete,Staphylococcus,aureus,0,0,12,0,0,0,4,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
GCF_001018845.2,ncbi_complete,Staphylococcus,aureus,0,0,2,0,0,0,0,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1
GCF_033798765.1,ncbi_complete,Staphylococcus,aureus,0,0,2,0,0,0,1,4,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GCA_039848565.1,ncbi_complete,Staphylococcus,aureus,0,2,11,0,0,0,3,2,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
GCF_003432365.1,ncbi_complete,Staphylococcus,aureus,0,0,8,1,0,0,0,3,10,1,2,0,0,0,10,0,0,0,0,0,0,0,0,1,0,3
SRX8843618,ncbi_nanopore,Staphylococcus,aureus,0,3,16,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GCF_004797195.1,ncbi_complete,Staphylococcus,aureus,0,2,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRX21610591,ncbi_nanopore,Staphylococcus,aureus,0,0,14,0,0,0,6,15,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_009912075.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,0,4,0,5,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
SRX21465025,ncbi_nanopore,Staphylococcus,aureus,0,1,1,0,0,0,0,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0
GCA_030289775.1,ncbi_complete,Staphylococcus,aureus,0,0,15,0,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCF_029204095.1,ncbi_complete,Staphylococcus,aureus,0,0,8,1,0,0,0,3,24,1,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0,3
GCF_007726525.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
GCF_018141385.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
GCF_003354565.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,0,6,21,2,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,2
GCA_035548275.1,ncbi_complete,Staphylococcus,aureus,0,0,10,0,0,0,4,3,30,2,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,4
GCF_020388695.1,ncbi_complete,Staphylococcus,aureus,0,0,12,0,0,0,3,3,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1
GCA_030289595.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GCF_037199675.2,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
GCF_900635095.1,ncbi_complete,Staphylococcus,aureus,0,0,7,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA_039622365.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX7551902,ncbi_nanopore,Staphylococcus,aureus,0,0,9,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA_038052005.2,ncbi_complete,Staphylococcus,aureus,0,0,9,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
GCA_030290915.1,ncbi_complete,Staphylococcus,aureus,0,0,8,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_003193665.1,ncbi_complete,Staphylococcus,aureus,0,0,10,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,1
SRX18818462,ncbi_nanopore,Staphylococcus,aureus,0,0,13,0,0,0,0,4,0,7,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
DRX178041,ncbi_nanopore,Staphylococcus,aureus,0,0,12,0,0,0,5,2,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,1,0,3
GCA_030288815.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GCA_014731555.1,ncbi_complete,Staphylococcus,aureus,0,0,10,0,0,0,4,2,0,2,9,0,0,0,2,0,0,0,0,0,0,0,0,4,0,8
GCF_004193875.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
GCF_009728755.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,0,5,0,6,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
GCF_900474665.1,ncbi_complete,Staphylococcus,aureus,0,0,12,0,0,0,0,2,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1
GCF_026625225.1,ncbi_complete,Staphylococcus,aureus,0,0,10,0,0,0,4,3,11,2,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,6
GCA_014730575.1,ncbi_complete,Staphylococcus,aureus,0,5,12,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_001278745.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,1
GCF_002000785.1,ncbi_complete,Staphylococcus,aureus,0,1,12,0,0,0,3,3,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,2,0,2
GCF_025559745.1,ncbi_complete,Staphylococcus,aureus,0,0,14,0,0,0,0,6,0,8,11,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1
SRX5566900,ncbi_nanopore,Staphylococcus,aureus,0,0,5,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA_030290855.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,1
GCF_030644025.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
GCA_014727475.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,4
GCA_035554815.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,4,3,1,2,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0
GCF_003193745.1,ncbi_complete,Staphylococcus,aureus,0,3,16,0,0,0,0,5,0,8,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
GCF_000815165.1,ncbi_complete,Staphylococcus,aureus,0,1,12,0,0,0,3,2,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
GCF_030717625.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
SRX5566878,ncbi_nanopore,Staphylococcus,aureus,0,0,6,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GCF_030717565.1,ncbi_complete,Staphylococcus,aureus,0,0,13,0,0,0,0,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
GCF_001307235.1,ncbi_complete,Staphylococcus,aureus,0,1,11,0,0,0,0,4,0,3,2,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1
GCF_900635905.1,ncbi_complete,Staphylococcus,aureus,0,0,14,0,0,0,6,14,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_020388075.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
GCF_037083885.2,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,3,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GCF_900324255.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,6,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1
GCF_038449175.1,ncbi_complete,Staphylococcus,aureus,0,0,5,0,0,0,0,7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,3
SRX22011330,ncbi_nanopore,Staphylococcus,aureus,0,1,12,0,0,0,3,2,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1
GCF_030644145.1,ncbi_complete,Staphylococcus,aureus,0,0,11,0,0,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
DRX326677,ncbi_nanopore,Staphylococcus,aureus,0,0,15,0,0,0,0,5,0,7,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
GCF_034042695.1,ncbi_complete,Staphylococcus,aureus,0,0,8,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1
SRX7551926,ncbi_nanopore,Staphylococcus,aureus,0,0,13,0,0,0,0,5,0,7,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
GCA_030440205.1,ncbi_complete,Staphylococcus,aureus,0,0,4,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
